f1,f2,f3,f4,f5,f6
72665.9625,30.3918406,2634054.96,250288.739,36436.5334,0.457461338
64499.1506,30.5220567,285346.896,6989487.51,341553.315,91338.5167
67699.8557,34.5177914,294379.774,9257548.32,296410.722,69828.3338
71492.3326,1166.19417,2265174.55,426516.449,642.486958,0.0
71865.5294,39.1456028,356761.604,12220447.3,221211.934,37085.3261
65885.8312,37.4536387,293158.413,7841103.22,272494.38,58324.3296
67779.8113,30.5642789,545858.09,6021179.29,180965.504,19894.1739
68804.0032,226.628006,1530083.59,1194466.65,8167.32265,0.0
69323.3645,865.455842,1750580.51,854011.858,1198.46071,0.0
64045.1552,36.7624061,315837.691,6355128.04,255541.294,51088.1252
68268.6426,35.2882866,302234.702,9626368.98,283200.236,63509.696
66841.0902,1048.85718,1087247.67,2151660.37,1843.58129,0.0
64287.9759,1204.03702,366213.829,5954343.82,6149.24118,0.0
73398.6312,824.978898,2839605.3,187333.155,504.838232,0.0
67025.7827,35.4029582,909454.112,2982380.74,92608.9448,2.70435779
69431.561,298.845064,1753094.11,858857.262,5027.2917,0.0
66132.9854,589.799226,897115.287,2805037.13,4861.0025,0.0
69625.677,886.728479,1779640.74,834981.156,1343.93849,0.0
68476.4531,668.554792,1506536.2,1207199.93,2265.18983,0.0
72306.5225,45.3297262,446842.944,10883591.1,155190.523,10342.382
67403.479,55.1500305,1028404.3,2511217.45,52589.4111,1.10357644
71522.8025,378.148809,2288398.0,410783.946,2888.71263,0.0
64821.1164,43.0148403,365048.976,6268751.71,189467.988,23340.7629
72389.1085,1026.51701,2569640.24,272878.834,363.577656,0.0
66115.2458,37.3343186,362869.377,7094736.77,221109.592,36717.7407
65405.738,35.3723342,354056.958,6745702.48,238274.859,43896.8729
66061.9893,68.4832041,308851.089,7755534.69,142345.175,5425.11023
66061.9893,46.485092,308851.089,7755534.69,208901.253,31593.0942
72996.9333,1252.52807,2732260.46,217549.065,104.2399,0.0
72604.1704,243.973913,2497210.78,315763.462,4680.64286,0.0
73659.0267,38.1573186,421843.815,12886110.8,194807.936,26070.8563
68209.4878,35.2882866,292496.11,9737327.28,292460.433,67960.8351
72687.9944,1099.61966,2649508.07,244146.793,256.882251,0.0
69099.3449,938.236459,1689496.41,930257.074,1116.91381,0.0
66001.7906,32.7169837,298209.076,7856509.92,306577.664,74611.1304
67376.2664,39.6455244,299035.582,8911450.76,254183.618,50708.092
69111.091,44.1512575,371789.036,9221972.23,186178.422,22197.4161
71375.631,46.1040646,318941.488,12472133.1,210106.282,32396.3513
72902.4612,796.838711,2704122.85,226472.751,628.067633,0.0
69577.1947,41.3477471,374825.128,9578493.66,197424.338,26951.3451
66343.2817,34.119899,614414.105,4677719.02,142605.016,5472.20624
72346.029,431.612046,2555964.61,278336.063,1941.69981,0.0
68743.3618,830.697764,1521949.44,1204700.29,1906.62441,0.0
72440.1913,958.03154,2511879.8,303161.714,781.053644,0.0
71658.9346,477.558371,2209848.79,476926.955,2767.30333,0.0
64563.7749,36.8501063,478515.966,5024304.54,167935.329,14495.8686
66808.8261,34.119899,397741.865,7120513.86,221381.721,36863.8132
71707.9914,1037.68379,2387819.27,351512.471,435.556855,0.0
68887.3815,83.9561472,323178.919,9829902.16,114544.767,3.58179069
69116.2172,40.2325212,324134.967,10023994.5,233280.091,42011.7055
67392.475,30.2875741,928894.683,2982890.89,106292.956,3.25171825
68778.9078,44.4419574,1412093.07,1463272.1,47471.8571,0.898874282
65108.1768,50.6704127,292904.454,7298889.64,201101.52,28263.4164
64493.8782,1138.78035,322196.34,6552199.84,7938.98621,0.0
64873.0882,204.995688,464059.803,5302180.52,30926.2382,0.237049527
73235.6585,692.984689,2795344.19,199296.286,773.717189,0.0
64719.9789,32.8735594,289691.565,7080336.01,312601.713,77430.4713
66411.1803,1004.92884,931633.7,2710539.36,2588.65923,0.0
64101.9056,30.0055766,355255.473,5965167.6,278300.726,60884.3606
67809.9819,649.411808,1342894.26,1508698.7,2660.18854,0.0
67786.7791,49.2884198,1069412.96,2422863.91,56842.2991,1.27369197
71622.5875,1082.30188,2334572.41,382594.6,543.996509,0.0
69742.8581,569.438864,1858997.44,735237.662,2061.05233,0.0
64786.4285,42.9025216,399046.513,5889705.09,173594.427,16657.5953
70161.6483,1064.15923,1941359.3,662296.123,818.753381,0.0
64632.3018,33.7565755,293951.893,6971145.71,299902.023,71317.7349
67652.0387,46.431582,313047.647,8922035.41,208180.097,31378.3896
67883.137,36.2499245,324173.652,8940495.13,256884.955,51867.0807
64220.7123,382.144508,323178.919,6377428.46,23598.0341,0.0
64698.6199,34.6385999,448401.38,5361201.02,191045.477,23979.5991
73534.8715,277.020582,2687784.25,247073.7,4044.90334,0.0
71093.9825,906.270794,2219320.46,445191.255,733.133997,0.0
66435.9017,38.7552365,319226.711,7885456.29,242537.544,45754.3675
68150.5658,33.6397336,310594.039,9384070.55,288821.465,66203.3058
70864.4828,50.3728676,341997.399,11427119.0,179788.975,19615.8021
71319.4829,115.300452,2167347.96,497622.837,11643.7812,0.0
69058.2613,36.7515266,324798.511,9958772.34,254306.015,50848.693
68969.6889,829.983252,1644419.17,994135.897,1464.97185,0.0
69794.6827,50.4633514,309442.251,10951208.7,196516.815,26595.7573
64789.5983,978.390745,357893.538,6328767.23,8514.36284,0.0
64955.9326,31.8242403,454155.68,5435937.6,205614.183,30118.291
65284.7686,410.933187,610467.22,4269682.62,11356.6419,0.0
71031.4149,784.709324,2193894.35,462637.691,1019.72935,0.0
72006.5847,337.266521,2456249.9,320813.655,2875.07571,0.0
71663.7994,337.266521,2340694.28,379989.975,3156.02534,0.0
68617.3925,461.935316,1479350.85,1282322.3,3945.46903,0.0
67697.858,760.987966,1234202.7,1803941.52,2757.15815,0.0
72006.3671,42.627626,309142.385,13450617.0,234312.065,42611.2338
67467.9347,30.5595959,413449.62,7365132.06,238315.567,44017.4269
68324.8905,817.860007,1475575.7,1256239.24,1735.37777,0.0
64955.9326,30.0346021,454155.68,5435937.6,217878.116,35274.6823
70335.029,32.0282106,480137.771,8555199.91,199345.583,27779.5847
69500.4114,328.328931,1796930.98,800879.516,4281.2287,0.0
64253.7331,854.779122,380828.331,5786439.6,8438.25819,0.0
68192.238,33.3687093,1101918.18,2377342.31,81636.4391,2.26545756
73498.3081,43.4956277,302539.562,15624452.2,236389.682,43570.0346
70845.0256,50.1771192,370750.42,10849896.5,166871.843,14472.1038
64071.7364,35.1887881,319226.711,6333352.04,264172.958,54718.1045
71118.1183,49.5112189,409146.184,10408958.4,153964.273,9846.16462
64712.7671,37.9277465,310490.396,6824117.52,252741.481,49949.5963
64638.3159,1121.23677,445570.991,5357630.74,5418.89315,0.0
68984.8065,42.567348,367000.125,9190894.49,195248.96,26005.047
70263.6305,39.5485804,467421.977,8688888.05,166795.778,14394.2973
69203.3817,674.536119,1718322.77,893323.792,1802.33218,0.0
65088.8804,140.700906,558450.464,4590029.64,37355.9706,0.494238822
64042.0873,30.1786301,310071.106,6417389.39,317259.841,79623.654
72809.9592,40.0586525,385933.018,12678583.3,201589.702,28882.0829
70654.0,912.916859,2097019.26,528749.155,828.449622,0.0
66824.8025,45.8469622,366286.25,7532247.71,179477.099,19252.4603
73515.1638,43.0295967,339709.265,14668833.5,213694.242,34020.8266
67721.828,30.1296878,341685.522,8543450.65,292434.017,67906.6579
67946.1102,1139.47276,1378144.09,1436966.33,1148.33319,0.0
69092.3377,554.691703,1658429.26,981289.736,2600.3423,0.0
64561.9463,724.84732,448469.65,5293066.3,8514.68408,0.0
66597.3445,45.8469622,305503.154,8197808.47,214721.096,34070.8582
68703.3191,592.322185,1584887.12,1075738.64,2403.7858,0.0
72042.4188,1316.5507,2475955.49,311031.837,152.90803,0.0
66829.7714,42.0903913,288015.334,8635180.33,248067.526,48108.1661
67385.4525,36.6204057,309849.832,8752786.25,265394.281,55419.8755
69492.5915,56.0699224,322798.859,10404116.2,169966.903,15520.1906
66642.3147,49.8349817,370908.716,7346553.97,163039.488,12871.4879
69248.3316,43.7422966,492088.12,7576066.37,142794.01,5720.11579
69643.1759,36.385747,1512830.7,1330456.83,54675.4086,1.18701634
66803.4486,40.2853831,309523.818,8297710.35,241123.008,45182.3271
65469.48,35.1579683,540132.59,4908881.63,156664.649,10486.6752
70792.1302,62.0076618,341397.866,11362568.5,147554.37,7541.6004
72505.6982,1347.91564,2594474.7,264178.676,113.816122,0.0
68704.1173,629.014319,1554685.94,1133863.93,2408.54339,0.0
69888.9165,1350.0,1901584.88,692033.099,394.325806,0.0
72819.5913,530.118772,2649107.56,247316.123,1508.0272,0.0
66244.5164,30.2680874,834641.014,3159651.27,117389.289,3.69557156
67499.0432,1127.73509,1241259.44,1749381.88,1454.50297,0.0
64996.7495,33.6487092,323228.047,6852603.99,273917.694,58866.4558
70413.4916,36.9923835,366021.014,10510508.3,226188.701,39094.2371
67218.6716,1016.07325,1187997.93,1870007.79,1700.03407,0.0
65147.719,415.405457,418865.343,5883889.21,17265.6019,0.0
69547.3578,59.541878,328248.006,10358398.7,157853.497,11174.2089
68501.622,43.7422966,292546.505,10003788.0,237057.458,43571.9999
72213.6438,602.024082,2522943.66,291200.298,1193.51905,0.0
69214.8362,33.3505814,295816.023,10627017.8,306931.341,74980.1287
69497.999,34.877311,315057.956,10550486.2,276367.166,60297.1235
64237.7046,69.8653515,328801.519,6325297.84,129001.747,534.114102
68660.2857,43.9291264,472120.365,7427711.93,147432.649,7357.55858
64210.736,32.2608684,320053.587,6406275.44,287618.032,65379.2148
69375.4545,1000.34946,1763627.5,838884.42,924.906319,0.0
72906.9498,129.394085,2645483.19,250904.668,8196.70487,0.0
63840.2774,47.9216067,285346.896,6575303.13,216777.79,34784.8413
68744.3871,1350.0,1587765.5,1074447.68,657.847616,0.0
69907.5801,38.7644999,459825.54,8518599.42,172383.946,16423.7618
68962.742,1278.39217,1650730.75,982644.857,659.709848,0.0
70286.3371,674.526979,1924722.45,689675.384,1886.35592,0.0
70952.3321,935.581478,2130583.97,512741.301,966.695064,0.0
70848.3505,439.539148,2143589.07,496459.642,2455.05946,0.0
63960.2233,30.038648,317050.595,6291989.21,311585.614,76888.6723
67046.6501,1122.97638,1140796.5,1997954.17,1563.02742,0.0
66787.1916,32.5621837,317932.732,8164871.34,289845.196,66609.6654
67202.5202,32.5621837,447703.717,6770315.82,206474.956,30607.8608
68590.3091,1083.56536,1471643.94,1296374.67,1459.90202,0.0
66293.4438,43.347034,475306.85,5931249.03,145633.022,6584.2444
64183.8831,30.0258568,325244.426,6332888.37,304069.58,73286.6859
69096.1009,32.4349657,502274.795,7338654.83,186972.216,22502.8744
70613.9978,32.7820067,331027.547,11379954.2,280997.208,62588.5839
65123.4039,481.238767,464822.272,5419476.16,13240.727,0.0
70595.0692,262.292435,2027780.58,593195.995,5099.05776,0.0
71082.1408,39.5112971,327121.204,11965812.7,237584.364,43931.3368
73055.1588,761.72294,2699636.47,231501.889,890.13588,0.0
67765.8234,32.3695856,318042.903,8938625.39,292586.138,67987.9806
70197.5615,38.840046,1885078.37,732871.603,40293.3314,0.611733255
71372.6623,322.719967,2294561.03,400784.452,3267.99576,0.0
69223.8827,30.3574017,1605025.31,1090057.77,60802.313,1.43209252
69220.6183,34.8454754,295883.209,10631473.3,293936.562,68732.2455
69376.061,608.658695,1764538.71,837602.526,2005.3089,0.0
69374.303,40.9483989,317319.061,10389226.4,234434.239,42512.9121
64784.2039,489.931996,326937.276,6675665.07,18718.3055,0.0
64819.1175,31.8239525,416085.256,5735009.71,224454.547,38040.0715
71350.6055,1035.49274,2287623.17,404823.262,511.101855,0.0
68056.8447,900.186832,1394752.15,1410441.76,1679.51456,0.0
71470.3725,34.0577414,314820.077,12672722.3,285373.45,64749.4153
67746.1181,34.0577414,549098.662,5968649.93,161678.942,12406.5526
69052.8666,1057.41571,1655299.55,983044.022,1034.05221,0.0
70460.0624,1252.02609,2049923.51,563675.92,413.145001,0.0
65437.9304,31.3338158,294779.953,7500964.08,323102.874,82522.8539
64283.2498,48.0666191,289791.129,6798196.57,213288.414,33341.6955
70317.54,662.388611,1993716.43,613429.479,1585.07746,0.0
66692.5813,948.623574,1006068.05,2444211.36,2531.52475,0.0
65527.349,31.1076088,307802.586,7393954.21,311766.916,77074.7453
72318.7046,33.8641226,372503.097,12400491.3,244483.143,46891.9101
68158.6539,347.257804,1391539.41,1431799.71,5597.91644,0.0
66750.9639,33.8532513,291921.507,8514251.15,303584.244,73219.5271
71828.5544,30.1578251,2415344.44,338840.529,40093.8424,0.603753696
67672.0412,33.8758222,372890.452,8054676.7,238780.904,44233.0855
67866.1895,32.9253243,476011.313,6853942.89,192868.559,24918.3836
72851.4859,1182.41263,2692628.54,229958.412,172.645331,0.0
64001.1652,33.479344,285351.5,6674065.34,310802.065,76521.7738
65940.9268,924.12793,828815.272,3103254.73,3196.22414,0.0
65612.7777,30.0341877,449680.082,5822431.82,220830.77,36553.999
69904.658,1252.02609,1901503.99,693141.385,503.612374,0.0
72008.7389,42.7603869,299514.935,13680842.7,240889.01,45378.6801
64356.7922,1130.33271,356010.387,6099794.5,6918.86572,0.0
69380.8749,727.830672,1695141.0,945525.759,1952.54909,0.0
66309.6771,706.275354,905778.393,2808708.62,4055.7921,0.0
71644.0679,34.0538795,363855.29,11825226.9,247999.781,48334.3788
68982.8693,66.5328206,326490.521,9860332.23,141948.649,5435.66169
65706.9451,31.3338158,362199.607,6839150.6,263173.961,54380.9627
67316.1914,33.8532513,442966.04,6898680.06,200944.084,28289.7837
64858.8205,31.5075039,295221.445,7103388.76,320176.811,81080.0685
67441.427,830.841633,1247575.46,1721043.7,2105.31083,0.0
66923.8987,31.406342,341633.824,7934941.55,279807.486,61786.2399
65216.3618,31.2450182,323519.53,6990014.39,294946.205,68964.0807
73418.572,62.7368297,320045.969,15044065.2,158317.189,11549.583
70801.8839,601.849292,2042146.44,589752.527,2103.43907,0.0
65491.9117,35.1309527,295025.723,7535375.91,288114.928,65703.0236
67429.0227,38.3091613,394822.917,7580351.23,199584.614,27734.6632
68934.8377,789.301234,1626824.62,1021734.58,1637.93962,0.0
65317.5957,31.0475072,488444.707,5295729.02,196223.089,26182.9082
68735.1506,1038.64288,1562938.94,1120918.35,1199.29604,0.0
67669.1594,44.3635097,316083.452,8889129.87,215669.887,34527.8083
71552.5906,35.6069579,393934.243,11127471.2,219760.487,36449.6495
70682.1604,37.358453,307141.615,11938091.2,266305.587,55988.9404
66706.959,49.5936762,391366.181,7132266.25,155355.498,10112.8625
69270.8214,132.046953,1681471.53,958454.775,12871.0709,0.0
65962.5457,30.3544373,314210.293,7613035.79,313458.364,77913.4276
72666.6716,1238.86455,2618791.88,257041.75,261.030564,0.0
71592.277,1276.66289,2356523.88,367223.434,225.398916,0.0
64389.1173,30.0025192,392961.372,5737122.72,251718.18,49483.8027
72642.381,37.9913986,330434.761,13748692.0,246181.917,47633.2093
64905.5477,33.0652765,503548.427,4965022.81,178186.17,18572.9133
71940.3343,1213.27077,2446886.37,324086.533,250.09979,0.0
67807.5513,47.058282,475244.688,6825881.17,136015.126,3213.21782
66424.2729,33.3728956,304613.392,8079814.59,294761.778,68954.354
70543.3067,37.2287432,357993.394,10787403.8,229874.01,40652.7184
64136.38,923.20773,364473.755,5889044.15,8075.63628,0.0
67126.7341,33.2986,706967.316,4281938.95,127575.406,101.087394
69968.7852,45.7307594,411327.532,9321396.14,163921.966,13358.262
67144.0961,46.5786464,315845.912,8470266.21,205126.894,30065.5211
66294.1385,165.688709,871241.323,2978376.17,20144.4419,0.0
67250.5103,46.5786464,352293.348,8028597.94,184172.804,21253.6536
72413.7454,225.607477,2504817.57,306158.418,4808.92984,0.0
64336.6748,37.1442252,288411.051,6848378.51,277476.766,60518.1197
66672.9314,37.7365815,292673.408,8441823.93,271821.056,58085.5808
65754.8412,37.1669305,636757.976,4260455.45,125623.452,4.05007292
68089.0661,31.4983345,316901.601,9228870.71,302026.853,72547.5423
70316.7812,1193.24671,1938547.76,675185.687,856.435437,0.0
66500.619,33.9835727,741449.071,3805162.45,118396.791,3.73587163
71783.4702,1240.86648,2382992.76,356966.227,349.194672,0.0
66025.4556,43.2768733,311001.586,7700442.06,222670.871,37380.0471
72964.9401,304.972027,2698497.54,230028.969,2958.78319,0.0
66212.9456,36.8372055,543023.317,5232795.96,149575.27,7981.34178
68033.926,132.152116,1336636.54,1557214.29,16376.0014,0.0
66066.7438,55.0780365,344098.26,7297398.51,158515.553,11222.2791
65116.5033,63.3824883,287620.349,7371995.95,163878.735,13107.7004
64735.1954,30.0025192,434387.98,5512191.1,227876.513,39470.2745
72905.5565,67.7150621,2639977.78,253286.999,16169.1172,0.0
70367.3249,46.0284587,363375.161,10513908.6,184301.94,21480.8393
63840.2774,38.183844,285346.896,6575303.13,272256.229,58110.8445
67717.3714,39.1974062,299032.69,9197826.35,257449.183,52100.2813
67376.6025,797.035778,1224392.74,1781148.61,2309.04034,0.0
63884.8915,43.6732088,293152.151,6513493.68,231601.937,41018.5453
65587.5635,975.348306,751316.588,3436785.54,3298.57174,0.0
69787.5031,495.241664,1866309.07,728954.156,2489.39518,0.0
71695.9922,826.712999,2382801.88,354200.417,752.940376,0.0
71361.2789,44.6408985,2119153.4,543253.159,31441.969,0.257678761
70745.892,44.3426966,330549.841,11529546.5,209976.769,32304.0525
64527.4298,219.187678,404574.817,5694917.03,33059.2176,0.322368705
67081.0708,30.812763,1050530.83,2345212.8,91570.2551,2.66281021
68711.3594,33.7956602,316511.222,9783634.5,282832.748,63357.0351
64956.1652,31.6744791,359961.989,6404170.44,261108.09,53470.6266
73231.4894,1348.90216,2794903.32,199372.147,24.2056886,0.0
72717.7284,1214.38788,2657168.4,241579.238,158.957026,0.0
64031.2277,64.5068084,298477.133,6541574.82,153900.484,9465.95079
68561.5297,50.3274756,380056.618,8638695.53,159809.004,11812.9205
68266.3118,68.675103,316079.567,9395211.22,141262.981,5153.27287
71357.2104,36.7526436,347431.438,11848684.0,240625.677,45221.2529
72905.7162,722.912253,2706815.7,225482.125,759.84147,0.0
67471.6899,663.31011,1249802.74,1719203.76,2849.10951,0.0
69527.3159,31.3752652,534788.386,7217884.08,182021.119,20438.5795
64451.6236,30.004177,313214.19,6629385.35,316359.616,79215.3631
71969.1295,42.8166595,462486.607,10265158.9,158093.284,11363.0583
73245.3912,78.8004762,285346.896,15725809.9,142408.918,5837.36233
71191.5924,519.544726,2245893.92,428939.67,1801.40013,0.0
71258.1059,1121.50776,2267309.09,415806.851,406.113749,0.0
71759.0778,1138.74371,2361758.72,369564.993,512.960123,0.0
68165.6667,41.0882522,377429.708,8365536.5,195659.816,26129.5472
67012.5568,98.1253597,332309.674,8131290.96,93928.067,2.75712268
71346.1425,431.936863,2244847.72,435922.97,2503.18918,0.0
72067.7703,1244.00871,2482875.41,308032.447,202.802538,0.0
72255.2158,1303.82706,2532096.11,287706.394,144.519296,0.0
67886.5697,1008.64738,1365055.9,1461973.51,1402.33377,0.0
68986.6302,34.1899708,289295.258,10523257.8,305922.527,74482.4811
69333.265,31.8475299,387549.776,9159247.31,246161.792,47426.6993
71395.0971,35.1552797,438087.504,10155231.7,200463.05,28317.867
70355.6161,46.0095022,304794.82,11629471.2,218812.433,36002.4997
65083.4598,30.8378817,318971.625,6959266.5,302948.785,72804.772
69877.7727,37.1133059,365176.611,10015925.0,225363.288,38717.2514
69527.0749,641.107442,1791950.52,809849.587,1880.91499,0.0
64384.0602,46.485264,352470.755,6153014.41,181129.504,19812.9088
64047.0888,862.389132,285346.896,6702596.06,11562.7043,0.0
64435.9283,1242.31237,336678.019,6354925.32,6813.94805,0.0
73000.0038,933.226804,2628186.4,260811.162,901.837029,0.0
65323.2791,30.9161856,290862.793,7472410.36,331733.679,86666.5939
64587.7112,399.987623,405919.283,5713453.07,17899.204,0.0
64454.5354,888.651347,432372.941,5389471.54,7051.20947,0.0
71524.9279,800.750158,2280608.57,416471.474,1116.21364,0.0
69209.6303,813.800473,1707120.46,911435.016,1432.80397,0.0
72209.0729,939.535685,2521685.35,291714.917,490.741428,0.0
64515.3975,33.0743171,375970.834,5978854.72,238847.288,44082.888
69647.2954,51.6777241,309724.222,10797281.5,191699.239,24561.8543
70606.8501,37.3840946,347051.632,11059712.5,236075.119,43265.8593
65686.215,1237.93774,774723.629,3329942.35,2353.64668,0.0
70870.7976,393.545816,2156178.14,486714.905,2774.93254,0.0
64747.9162,34.6870587,382439.192,6040772.12,224107.77,37897.3438
71209.1885,41.7850398,446314.6,9839822.72,166570.829,14368.4204
71459.1451,762.064855,2317668.28,388089.34,935.055337,0.0
71062.4564,40.4613962,529078.778,8404985.15,145492.563,6778.43011
68080.5637,33.5859573,315133.36,9250014.48,285069.058,64393.6807
72898.3765,1113.19263,2705660.79,225782.0,223.791923,0.0
69331.4184,187.123329,1648290.0,1021141.08,9331.71136,0.0
66999.4514,30.0,954494.586,2750852.2,103878.116,3.15512463
65930.6258,34.0204617,591969.143,4681439.79,148035.589,7403.78325
71507.6732,36.5978469,445549.472,10129405.4,189840.212,23856.236
67929.9465,32.8901727,295726.757,9435017.96,309758.806,76260.3321
66251.4679,32.9483889,758247.129,3611165.45,119047.513,3.76190053
73299.7606,307.778243,2652967.83,256843.976,3571.59648,0.0
64894.3047,344.258424,466721.817,5288070.04,18183.3317,0.0
65599.9844,32.794359,296297.119,7594439.4,307364.655,74965.1682
71357.0187,32.6660954,312135.455,12598951.5,299561.439,71564.9879
70161.1288,290.051826,1972605.3,627219.749,4442.16617,0.0
66720.5161,978.479132,1038404.41,2316477.24,2234.67395,0.0
73012.6193,34.7124055,299252.584,15022159.9,296152.751,70031.204
71661.7847,882.693943,2347815.36,375240.633,790.105046,0.0
69469.3052,520.586468,1702285.52,941532.114,2969.6041,0.0
68073.3528,30.0,1062972.04,2516141.77,94049.0527,2.76196211
72800.8486,744.953312,2652967.83,245233.997,856.575182,0.0
72572.4279,985.899923,2602198.28,262269.735,466.457272,0.0
65497.7562,38.7262107,285346.896,7667507.7,270349.529,57402.3498
66148.8825,34.017379,591969.143,4777135.46,148301.406,7510.87954
71572.1796,53.0022872,379828.687,11424687.5,155532.026,10439.0623
67989.2107,35.5833218,317489.831,9134470.43,267207.824,56214.7175
68312.6234,37.5641869,307258.42,9581580.16,262046.622,54065.0157
65471.4149,38.1976608,301787.551,7433099.24,259104.701,52669.5034
65272.3853,816.770122,638929.762,4058717.09,5061.29798,0.0
71210.6134,201.677309,2048007.14,606315.376,7332.59775,0.0
67088.6691,31.9307352,408855.346,7167721.69,230318.795,40634.8156
67497.6436,54.8724075,1151168.99,2046004.78,46810.675,0.872426999
67708.0815,42.0619147,339812.929,8560416.0,211595.788,32812.0425
64232.8567,465.905394,390255.022,5681295.76,15595.7413,0.0
67608.0145,37.1589276,360003.019,8188581.62,225641.469,38707.6998
68554.1901,33.9957237,317489.831,9625699.28,280157.985,62061.0095
67283.9449,31.2308632,334249.316,8310386.66,287973.309,65736.5157
72735.9969,669.690418,2641104.86,248847.841,1009.59225,0.0
64437.7578,30.6472716,342452.323,6292462.94,283116.361,63223.5374
68644.1422,30.551398,336859.243,9384635.07,293615.898,68532.9999
68347.6179,32.8162348,316473.494,9459815.41,290746.428,67139.6862
73136.1552,1209.56479,2747985.64,214427.257,222.92564,0.0
73140.0521,40.4256235,309079.503,14942993.0,247967.869,48416.5864
67767.679,48.6333308,355739.038,8372588.2,175415.364,17599.9227
70594.4966,57.0315987,316408.234,11652057.7,171761.196,16230.7143
71233.189,1175.3161,2249397.26,427980.259,410.149213,0.0
67230.4334,1297.98178,1162406.08,1957293.33,1331.63378,0.0
66675.3242,1199.95431,1042761.68,2289368.72,1613.20133,0.0
69788.1822,927.740519,1791529.84,830301.363,1385.14322,0.0
73249.1464,294.191292,2717468.82,228502.072,3311.68228,0.0
64203.0372,60.0460923,308082.724,6536444.86,160360.26,11791.8109
73703.1685,50.8241852,2809458.11,203075.76,20550.9125,0.0
70199.1937,30.0101934,1612687.07,1177418.11,62310.1226,1.4924049
67625.5683,37.2321092,326129.632,8699864.45,248422.508,48294.139
68892.4729,34.2695754,425983.734,8223714.11,208242.974,31450.8024
65874.473,31.140537,514270.663,5331293.83,186348.002,22056.7847
66157.871,1049.72568,904314.427,2776517.91,2370.22448,0.0
70556.6062,397.220789,1932223.61,698005.34,3750.96575,0.0
64704.3987,31.4837036,286678.905,7107274.68,329813.832,85706.2357
69770.0412,34.4840536,301765.926,11073135.4,291886.997,67779.3268
66700.6359,810.707519,1005975.61,2446430.82,3071.8233,0.0
68221.1019,33.1456938,501316.911,6778107.23,182390.418,20527.4603
68859.2749,34.0706805,340105.885,9519767.29,261519.653,53867.2721
64575.5486,43.5814402,344909.137,6346178.53,197726.31,26803.4198
66512.4664,735.293451,955691.469,2623942.69,3657.52398,0.0
72256.5883,635.402372,2534066.24,286758.311,1084.02093,0.0
64879.5335,673.284356,439700.203,5535052.89,9817.26444,0.0
68499.7044,32.1081693,395404.408,8362977.92,238458.386,44139.2758
70255.4021,32.2814529,1842757.68,793116.885,49920.6946,0.996827784
70300.9782,395.571248,1990608.86,615809.053,3104.62631,0.0
71669.5414,53.7737238,313909.82,12929368.5,184394.257,21603.2688
72340.7229,362.751233,2556549.36,277916.258,2444.17337,0.0
65046.2251,30.5051805,285917.582,7345850.02,341690.421,91438.088
63902.8115,54.5066966,302057.76,6424005.01,179914.699,19285.6926
70742.1051,1113.88229,2129195.77,504060.324,491.494433,0.0
70579.9677,1209.11392,2086114.29,535191.609,415.502839,0.0
70116.513,36.2678051,308145.255,11308387.0,272573.478,58592.2747
64403.9257,38.3258096,383424.113,5841136.94,201894.089,28538.0187
70042.4815,34.4840536,367366.931,10131364.0,240871.064,45246.3207
64374.2554,701.854881,351243.203,6160568.12,11634.236,0.0
70165.1117,1289.58741,1953479.31,648683.679,511.224546,0.0
66918.0437,48.3798829,388008.978,7315833.45,160818.738,12085.7402
66842.9487,35.1559406,412665.699,6959977.56,207203.172,30901.1973
68325.9582,30.2440248,400635.423,8154778.13,249429.039,48741.0371
65102.9257,31.3134619,287891.151,7359253.26,330666.012,86140.313
64343.4563,42.6639484,318564.542,6502417.04,218545.465,35549.3632
69081.3836,33.7089941,387008.549,8956261.3,232881.969,41829.1289
65326.3867,31.8888588,307495.225,7261348.2,304227.408,73437.2184
68978.6045,992.162804,1650189.11,985018.964,1087.66461,0.0
66274.388,33.7409846,307495.225,7928455.04,288671.15,66015.9022
71217.522,323.866507,2196983.22,468166.638,3674.45548,0.0
64494.1907,32.7203477,287238.209,6963321.01,316494.327,79288.7658
69807.3914,44.5506327,354202.245,10142619.3,194352.615,25677.1139
65280.647,40.4613992,296499.351,7370293.31,248814.315,48333.2812
69336.7153,1175.42442,1743115.01,866249.324,734.625001,0.0
70186.8862,1133.78415,1981337.55,619238.816,559.220774,0.0
66269.6226,30.8302313,564062.044,5071280.48,171897.288,15992.6973
73142.7794,33.7036373,493878.022,10836805.4,187803.148,23081.5046
70912.8787,55.322358,2023118.8,615910.463,26472.1333,0.0588853302
70656.6413,56.6722251,306894.56,11915000.2,178062.287,18885.5135
68152.4581,69.5790878,302344.182,9521417.32,145555.151,6690.50197
68142.5624,956.444629,1433484.54,1329039.21,1411.40382,0.0
64482.8934,30.2560599,354413.925,6188694.79,277091.836,60326.8136
67414.692,35.006372,631045.399,5018879.71,136533.788,3347.12184
66042.6342,31.8540612,356095.669,7130684.92,263727.335,54633.7855
70249.896,1196.64761,1998175.53,604882.974,479.082949,0.0
66049.5066,67.7038075,355747.332,7139555.77,124993.277,4.01924726
68150.8552,567.526268,1431996.21,1333510.36,2918.09297,0.0
64168.358,34.7742679,285766.766,6773430.4,298962.798,70839.3764
72667.7701,40.8931393,389934.722,12425718.9,195547.019,26332.5911
